product_id,name,price,image,product_category_id,color
53979,Kiara Women Black Handbag,132.18,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Black-Handbag_6a4f01306a591c5da4a9563003efad24_images.jpg,2,Black
53981,Kiara Women Burnt Yellow Sling Bag,105.18,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Burnt-Yellow-Sling-Bag_2dbc542d5cff3578da73cdacbbbbf2c9_images.jpg,2,Yellow
53985,Kiara Women Brown Sling Bag,128.72,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Brown-Sling-Bag_2dfb59bcef89d3b487dfd0a52cbf4810_images.jpg,2,Brown
53990,Kiara Women Beige & Yellow Handbags,149.07,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Beige---Yellow-Handbags_9b7a92f52e99507599a2848ecac378a5_images.jpg,2,Yellow
53991,Kiara Women Beige Handbag,134.05,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Beige-Handbag_b2bf8adb94b41103fa51bd412c2237ba_images.jpg,2,Beige
53994,Kiara Women White Handbag,110.47,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-White-Handbag_f59648853340417be9bc1a5dd8e9927b_images.jpg,2,White
53997,Kiara Women Grey Handbag,123.76,http://assets.myntassets.com/v1/images/style/properties/40e840cfff2ccb213b105a48456a53b2_images.jpg,2,Grey
53999,Kiara Women Black Handbag,105.28,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Black-Handbag_0afa9f728980eb48c8def34abd9d75d7_images.jpg,2,Black
54000,Kiara Women Cream Handbag,112.27,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Cream-Handbag_61741a4ccf1e46ad6dea8ddff4cd5da2_images.jpg,2,Beige
54002,Kiara Women Grey Handbag,101.96,http://assets.myntassets.com/v1/images/style/properties/e813938af26271811e9775d64d4a57f3_images.jpg,2,Grey
54003,Kiara Women Brown Handbag,126.5,http://assets.myntassets.com/v1/images/style/properties/20116e391bdc7ea6c8330e06ed3dee42_images.jpg,2,Brown
54007,Kiara Women Grey Handbag,122.8,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Grey-Handbag_3d6f10aad8cb247d39ea1e6e2c02d6df_images.jpg,2,Grey
54008,Kiara Women Brown Handbag,139.54,http://assets.myntassets.com/v1/images/style/properties/8cd2ff73ad5939dda6d2389066e4c453_images.jpg,2,Brown
54009,Kiara Women Black Handbag,101.71,http://assets.myntassets.com/v1/images/style/properties/f4a958abdb90980ebddc37cbaa3a4a2f_images.jpg,2,Black
54014,Kiara Women Blue Handbag,137.78,http://assets.myntassets.com/v1/images/style/properties/0190bf342fc779c4de8a55eb58a3722f_images.jpg,2,Blue
54016,Kiara Women Red Handbag,125.18,http://assets.myntassets.com/v1/images/style/properties/7d91abc6e9c0562e5e2e5067c631ecfa_images.jpg,2,Red
54017,Kiara Women Grey Handbag,123.5,http://assets.myntassets.com/v1/images/style/properties/1458755ff886c106f071c9e5f8b271c2_images.jpg,2,Grey
54018,Kiara Women Teal Handbag,138.15,http://assets.myntassets.com/v1/images/style/properties/d3369f7d03942cb8b72d283f7e383dae_images.jpg,2,Blue
54019,Kiara Women Blue Handbag,104.6,http://assets.myntassets.com/v1/images/style/properties/06b906f0f12ad0c3312881d140674ef9_images.jpg,2,Blue
54020,Kiara Women Brown Handbag,144.28,http://assets.myntassets.com/v1/images/style/properties/55e878450b680f96991f4ebe004af017_images.jpg,2,Brown
54031,Kiara Women Red Handbag,132.55,http://assets.myntassets.com/v1/images/style/properties/10271a418410049e276dc0c0c0438583_images.jpg,2,Red
54032,Kiara Women Grey Handbag,100.92,http://assets.myntassets.com/v1/images/style/properties/9cce380473428a181d218d3b78d88710_images.jpg,2,Grey
54033,Kiara Women Teal Handbag,127.11,http://assets.myntassets.com/v1/images/style/properties/54e47079f215f00aad33f2bb0b95509e_images.jpg,2,Blue
54035,Kiara Women Brown Handbag,106.99,http://assets.myntassets.com/v1/images/style/properties/d42b3af047bcaebab1fb1725d0c7df84_images.jpg,2,Brown
54036,Kiara Women Charcoal Handbag,119.1,http://assets.myntassets.com/v1/images/style/properties/f72a98d949b3c215453ac095782103b4_images.jpg,2,Grey
54040,Kiara Women Black Handbag,116.81,http://assets.myntassets.com/v1/images/style/properties/676cacab4812ff7bf4108efe2737d48d_images.jpg,2,Black
54041,Kiara Women Grey Handbag,137.4,http://assets.myntassets.com/v1/images/style/properties/d847b5e15fef17ac7d64520c21b7040c_images.jpg,2,Grey
54077,ADIDAS Women Black Flip Flops,127.66,http://assets.myntassets.com/v1/images/style/properties/Adidas-Women-Black-Flip-Flops_25f2e5f435c09e100e3eee6ce50a7c15_images.jpg,12,Black
54084,Mumbai Slang Women Blue Top,210.81,http://assets.myntassets.com/v1/images/style/properties/Mumbai-Slang-Women-Blue-Top_d78f7bf245ca3741fbe02439cf2306ce_images.jpg,8,Blue
54087,Mumbai Slang Women Blue Top,217.41,http://assets.myntassets.com/v1/images/style/properties/Mumbai-Slang-Women-Blue-Top_e35b36f35c96c5849fca9f5c629f6eb3_images.jpg,8,Blue
54088,Mumbai Slang Women Beige Top,153.2,http://assets.myntassets.com/v1/images/style/properties/Mumbai-Slang-Women-Beige-Top_ac82b459f1070f16b7ca50ff6ad191a3_images.jpg,8,Beige
54089,Mumbai Slang Women Purple Top,232.76,http://assets.myntassets.com/v1/images/style/properties/Mumbai-Slang-Women-Blue-Top_932326e7b2f34ebbae2269bfb70325e6_images.jpg,8,Purple
54103,Rocia Women Black Flats,201.33,http://assets.myntassets.com/v1/images/style/properties/f3b48266079ab6a89a9b5d84ff050c19_images.jpg,13,Black
54105,Rocia Women White Flats,133.48,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-White-Sandals_1b046faa9b030ca6ccc5a25e5153ad6c_images.jpg,13,White
54106,Rocia Women Black Flats,111.54,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Black-Sandals_af7e1dce2cc2a497df14190a889fb928_images.jpg,13,Black
54108,Rocia Women Beige Flats,178.79,http://assets.myntassets.com/v1/images/style/properties/ec8ca6bd2cb900e043e2048ee698e846_images.jpg,13,Beige
54109,Rocia Women Beige Flats,250.58,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Beige-Sandals_f5da38c0c1884ce9492e44a3c8faa4f6_images.jpg,13,Beige
54110,Rocia Women Black Flats,284.7,http://assets.myntassets.com/v1/images/style/properties/f5f98ce7174882c41ac9f0ba5e481933_images.jpg,13,Black
54111,Rocia Women Copper Flats,208.27,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Copper-Sandals_9db3fcf4e551ffda644f052be7d5c4b2_images.jpg,13,Multicolor
54113,Rocia Women Silver Flats,262.91,http://assets.myntassets.com/v1/images/style/properties/430bc632fda95055dd73f06f42c33905_images.jpg,13,Silver
54114,Rocia Women Golden Flats,184.68,http://assets.myntassets.com/v1/images/style/properties/047d0c2ff7f4a6d170b08d8fbf9bce9b_images.jpg,13,Gold
54115,Rocia Women Brown Sandals,109.18,http://assets.myntassets.com/v1/images/style/properties/63122006afa079bf4187a1b129161557_images.jpg,13,Brown
54116,Rocia Women Maroon Sandals,261.77,http://assets.myntassets.com/v1/images/style/properties/6cf3168e7917dac9509f4a01ab3ad86d_images.jpg,13,Red
54117,Rocia Women Brown Flats,214.72,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Brown-Sandals_bc657b2aeb19427ea69a54c3bee6d5a1_images.jpg,13,Brown
54118,Rocia Women Black Flats,208.96,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg,13,Black
54119,Rocia Women Brown Flats,203.64,http://assets.myntassets.com/v1/images/style/properties/e876aa79ecaa3258121f6560e86c9bab_images.jpg,13,Brown
54121,Rocia Women Black Flats,221.98,http://assets.myntassets.com/v1/images/style/properties/9a61d89eaedfb7027fbccf03f9943945_images.jpg,13,Black
54122,Rocia Women Brown Flats,240.29,http://assets.myntassets.com/v1/images/style/properties/241b0d85412dc99742c3fefddfb474a3_images.jpg,13,Brown
54123,Rocia Women Brown Flats,207.94,http://assets.myntassets.com/v1/images/style/properties/29fa3f1a7b2d10d5fbd0382e37a671fb_images.jpg,13,Brown
54124,Rocia Women Black Flats,172.68,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Black-Sandals_715a5e9981691ec867e412b6a11e8f42_images.jpg,13,Black
54125,Rocia Women Brown Heels,152.82,http://assets.myntassets.com/v1/images/style/properties/0d30a00f0a16982ad2098ecb5bebdd2e_images.jpg,13,Brown
54126,Rocia Women Bronze Heels,249.64,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Golden-Sandals_305ce8d11978036b224a85f156a89e76_images.jpg,13,Bronze
54127,Rocia Women Black Heels,205.59,http://assets.myntassets.com/v1/images/style/properties/50c7dd932d347768b05766e5dd231355_images.jpg,13,Black
54128,Rocia Women Silver Heels,184.53,http://assets.myntassets.com/v1/images/style/properties/45a07080e4db4d4209848a140ed18771_images.jpg,13,Silver
54129,Rocia Women Beige Flats,296.84,http://assets.myntassets.com/v1/images/style/properties/9f2acc54981dd59cff1ff4be9f0cc91f_images.jpg,13,Beige
54130,Rocia Women Black Flats,144.7,http://assets.myntassets.com/v1/images/style/properties/76270ed2179b8a9351d09499c9ad7db8_images.jpg,13,Black
54131,Rocia Women Brown Sandals,290.86,http://assets.myntassets.com/v1/images/style/properties/97e6b838c56f422196eaf102f2cdc45f_images.jpg,13,Brown
54132,Rocia Women Black Heels,247.65,http://assets.myntassets.com/v1/images/style/properties/8c64a01aac5415953f192905bf941ee2_images.jpg,13,Black
54133,Rocia Women Black Heels,237.7,http://assets.myntassets.com/v1/images/style/properties/7c53aa2cf2a19c70635f9ebeb8fe61c8_images.jpg,13,Black
54134,Rocia Women Brown Heels,297.03,http://assets.myntassets.com/v1/images/style/properties/32941ca5a2d6c07dcfb5df625a4761e0_images.jpg,13,Brown
54135,Rocia Women Golden Flats,174.96,http://assets.myntassets.com/v1/images/style/properties/99d2a343d939ff4212fd275f571be9c4_images.jpg,13,Gold
54136,Rocia Women Silver Flats,228.15,http://assets.myntassets.com/v1/images/style/properties/520b1c354096d659dc9ea0699bb9736b_images.jpg,13,Silver
54137,Rocia Women Pink Sandals,284.27,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Pink-Sandals_8a656157c4749fa8f106246934b6f455_images.jpg,13,Pink
54138,Rocia Women Black Heels,126.91,http://assets.myntassets.com/v1/images/style/properties/cea2fb7587e30fc39b1d18b87624214c_images.jpg,13,Black
54139,Rocia Women Brown Heels,106.17,http://assets.myntassets.com/v1/images/style/properties/1e7a62a92c232c7a10d6fc2b3e73dab8_images.jpg,13,Brown
54140,Rocia Women Black Sandals,166.57,http://assets.myntassets.com/v1/images/style/properties/394ffb9a4406f55e98439698f8b652b1_images.jpg,13,Black
54141,Rocia Women Brown Sandals,286.33,http://assets.myntassets.com/v1/images/style/properties/3d530f8b006e2959903042c20c832ec7_images.jpg,13,Brown
54142,Rocia Women Beige Sandals,148.38,http://assets.myntassets.com/v1/images/style/properties/bb5014984faaf2938d1437ca0b60bd73_images.jpg,13,Beige
54143,Rocia Women Black Sandals,157.74,http://assets.myntassets.com/v1/images/style/properties/48b088b9365d24ae7e5bbb2df000cd33_images.jpg,13,Black
54144,Rocia Women Brown Sandals,295.39,http://assets.myntassets.com/v1/images/style/properties/f6e2cf413f9d44df0561b8f3aa5a3b11_images.jpg,13,Brown
54145,Rocia Women Brown Flats,281.4,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Brown-Sandals_ecbfd31801ed7f8daffc1fcecb3f94f1_images.jpg,13,Brown
54146,Femella Women Black Top,199.56,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Black-Top_2ed98e67b02e9dac99de9fe00dc6d99b_images.jpg,8,Black
54177,Kiara Women Beige & Yellow Handbag,118.55,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Yellow-Handbag_c1dd80180a7878b01a3317764e3b662d_images.jpg,2,Yellow
54178,Kiara Women Grey Handbag,102.73,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Black-Handbag_f1b4fb706449655b122dd27bcec534ff_images.jpg,2,Grey
54182,Kiara Women Green Handbag,148.35,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Green-Handbag_4e2424bca163c7821c90ea5c58c18bcd_images.jpg,2,Green
54183,Kiara Women Cream Handbag,126.71,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Cream-Handbag_5bbc4d084704dd792e61a3396589eac7_images.jpg,2,Beige
54185,Kiara Women Black Handbag,120.91,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Black-Handbag_633cf2c57f98b7850f0b0d3ac4e8fd35_images.jpg,2,Black
54228,Puma Women Black Sicily Flip Flops,168.3,http://assets.myntassets.com/v1/images/style/properties/3605d64b818ca4bc31f5b19f940a51a4_images.jpg,12,Black
54229,Puma Women Khaki Handbag,147.36,http://assets.myntassets.com/v1/images/style/properties/5bae14d6b99b7ffd7b01f760d635f4a2_images.jpg,2,Multicolor
54338,Femella Women Blue Top,181.64,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Blue-Top_d77a3e203a9a930ad5dd0faef107395b_images.jpg,8,Blue
54380,Baggit Women Green Sling Bag,107.72,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Green-Sling-Bag_9e37153e11352fc65bfaebe1061c4a4d_images.jpg,2,Green
54382,Baggit Women Olive Handbag,122.34,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Olive-Handbag_41235b6e60b7780be3f78ed0361e199c_images.jpg,2,Green
54384,Baggit Women Olive Green Handbag,124.06,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Olive-Green-Handbag_34d7396beb144fd9b9dbc06b9caa498e_images.jpg,2,Green
54385,Baggit Women Yellow Sling Bag,144.12,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Yellow-Sling-Bag_317a20ee43ea241d5b4841a9d0fe3b5d_images.jpg,2,Yellow
54386,Baggit Women Black & Grey Small Handbag,124.19,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Black-Bag_0fd74250f37ef617314ce2f39fa1b897_images.jpg,2,Grey
54387,Baggit Women Mauve Handbag,127.07,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Brown-Handbag_a049f1a1da2bd96e8be7d28f90ed0b4a_images.jpg,2,Multicolor
54388,Baggit Women Brown Handbag,105.59,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Brown-Handbag_33ca95e290fdf495c4023e9f1b66994e_images.jpg,2,Brown
54391,Baggit Women Blue Handbag,142.96,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Blue-Handbag_ffcf5ee5746ada7586193e413934d980_images.jpg,2,Blue
54392,Baggit Women Red Handbag,135.22,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Red-Handbag_dd1ac2c5491302675f075a4f26fd122b_images.jpg,2,Red
54393,Baggit Women Navy Blue Handbag,117.07,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Grand-Tower-Blue-Handbag_9561505886b84992c0407c7de6d730ac_images.jpg,2,Blue
54394,Baggit Women Orange Handbag,109.22,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Orange-Handbag_7a28edd128c2cdcdcaa33aeb57a6d3f6_images.jpg,2,Orange
54396,Baggit Women Black Sling Bag,138.14,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Black-Sling-Bag_edb75eb1e3e58ea76bad03dd4edc3a0d_images.jpg,2,Black
54397,Baggit Women Blue Handbag,119.95,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Blue-Handbag_ecf8d49963eb109f1803e2c62eae8843_images.jpg,2,Blue
54398,Baggit Women Royal Blue Handbag,122.52,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Royal-Blue-Handbag_d9f4710b86ed992bb0d3e0aa7229527d_images.jpg,2,Blue
54406,Baggit Women Olive Handbag,121.52,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Olive-Handbag_639e077dc533b41b2c332b3c8d9cf81b_images.jpg,2,Green
54407,Baggit Women Purple Sling Bag,121,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Purple-Sling-Bag_2488361cd28b0e188b2c3bf0800b7d64_images.jpg,2,Purple
54408,Baggit Women Pink Sling Bag,148.17,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Pink-Bag_ab6c893f356625ebaabbbb6cfcd2f101_images.jpg,2,Pink
54409,Baggit Women Purple Sling Bag,141.3,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Purple-Handbag_2967a0fd008c2b5c6e9f60b4d1720383_images.jpg,2,Purple
54475,Baggit Women Blue Small Handbag,100.53,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Blue-Handbag_372eb3aae6d645f30b612559cae8ac53_images.jpg,2,Blue
54476,Baggit Women Brown Handbag,104.03,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Brown-Handbag_8c11378c1743e838f9be9aefc162fe69_images.jpg,2,Brown
54487,Lino Perros Women Orange Handbag,109.99,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Orange-Sling-Bag_c7bb08ed10102ae860aa7ed24a274554_images.jpg,2,Orange
54488,Lino Perros Women Green Sling Bag,125.66,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Green-Sling-Bag_649930b13dffaf4c25312319b63a26a6_images.jpg,2,Green
54489,Lino Perros Women Orange Sling Bag,106.38,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Orange-Sling-Bag_4f2e8a36a147ed64aad470984197ec4e_images.jpg,2,Orange
54490,Lino Perros Women Beige Handbag,146.51,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Beige-Sling-Bag_189343c757eb1a017137bf71a7004e9b_images.jpg,2,Beige
54491,Lino Perros Women Green Handbag,149.28,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Olive-Handbag_0578ad674eb68655f2dc8eb7850f749f_images.jpg,2,Green
54492,Lino Perros Women Blue Handbag,102.23,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Blue-Handbag_2a6f6e7509bad9340fc0777e49df6700_images.jpg,2,Blue
54493,Lino Perros Women Olive Handbag,127.73,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Olive-Handbag_67cde71dd35b0f16b3597b176bc3b295_images.jpg,2,Green
54494,Lino Perros Women Black Handbag,121.84,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Black-Handbag_26194b9af4e3cfde6ee8376d8a083d2e_images.jpg,2,Black
54495,Lino Perros Women Black Handbag,133.51,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Black-Handbag_879993d0a5f3eaea61ffbb5cd6febb6a_images.jpg,2,Black
54496,Lino Perros Women Black Handbag,117.38,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Black-Handbag_055e6203e32f2dddda0537e1c50d9c0c_images.jpg,2,Black
54497,Lino Perros Women Black Handbag,142.37,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Black-Handbag_a8b90acc326927deb6d4537f2ede1c12_images.jpg,2,Black
54498,Lino Perros Women Brown Handbag,146.51,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Brown-Handbag_fcf5202b302a13017d2a5c2d8e837297_images.jpg,2,Brown
54499,Lino Perros Women Brown Handbag,109.81,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Brown-Handbag_ea5c1d2a2ecd4f04113b907679d2ed6e_images.jpg,2,Brown
54500,Lino Perros Women Brown Handbag,144.61,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Brown-Handbag_32df9001716935c3ca1eb5a66d233bfc_images.jpg,2,Brown
54501,Lino Perros Women Brown Handbag,131.67,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Brown-Handbag_bc87266e06e940a1d2a796200cf18e7c_images.jpg,2,Brown
54502,Lino Perros Women Black Handbag,132.22,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Black-Handbag_0f5ea2af0dd94742acfd617371caf03a_images.jpg,2,Black
54503,Lino Perros Women Blue Handbag,112.5,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Blue-Handbag_0fe766fe2ee3ee50a106b4c2643cbcc4_images.jpg,2,Blue
54504,Lino Perros Women Blue Handbag,148.96,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Blue-Handbag_091b7b50602bf2e3b0eb4663c7748bbb_images.jpg,2,Blue
54505,Lino Perros Women Pink Handbag,132.01,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Pink-Handbag_0fff8a9caf5602313877f47a7c8a4e61_images.jpg,2,Pink
54506,Lino Perros Women Pink Handbag,123.46,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Pink-Handbag_cd3e3f130dd09de81f619d2cb4df6d67_images.jpg,2,Pink
54507,Lino Perros Women Pink Handbag,147.29,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Pink-Handbag_fa5cf2ca8ab90b7de74b8ac8e256286a_images.jpg,2,Pink
54508,Lino Perros Women Black Handbag,102.78,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Black-Handbag_da6b37ca792d4548a306250f90ab470e_images.jpg,2,Black
54509,Lino Perros Women Beige Handbag,112.59,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Beige-Handbag_dead7fa66a3ab35228ddd2b21480ef76_images.jpg,2,Beige
54510,Lino Perros Women Brown Handbag,106.18,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Brown-Handbag_14006277bd404074924c0c048165d3cf_images.jpg,2,Brown
54511,Lino Perros Women Grey Handbag,149.14,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Grey-Handbag_2fdaee588ecf58420166be47dd0ea9f2_images.jpg,2,Grey
54512,Lino Perros Women Beige Handbag,119.24,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Light-Brown-Handbag_2e48bedbf647f913f45c6b5eba6a79a9_images.jpg,2,Beige
54545,Lino Perros Women Orange Handbag,142.46,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Orange-Handbag_621ad6bad2ee901ef7ed951e82db4eec_images.jpg,2,Orange
54546,Lino Perros Women Blue Handbag,138.41,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Blue-Handbag_b6784ceb82b842bf06ce25fcd73c526e_images.jpg,2,Blue
54642,Fastrack Women Grey Dial Watch,127.17,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Black-Watch_b7618c2dd9da1f296dab7c0a9a9b269f_images.jpg,4,Grey
54649,Fastrack Women White Dial Watch N2166SM01,121.53,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Silver-Watch_fff7c16c942c8df056d465d1fa679691_images.jpg,4,White
54650,Fastrack Women White Dial Watch,142.86,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Red-Watch_bca8421fb3147ab40d3ab3444e385d3b_images.jpg,4,White
54651,Fastrack Women Silver Dial Watch,101.07,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Red-Watch_026e1884492b1e740a80c8bba35476fb_images.jpg,4,Silver
54652,Fastrack Women Black Dial Watch N6037SL02,130.19,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Black-Watch_037f407605f825fcbb75c0245e3c140c_images.jpg,4,Black
54653,Fastrack Women White Dial Watch,141.52,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Red-Watch_b811c7b0d25f8b23888d0606b9ffba0c_images.jpg,4,White
54654,Fastrack Women Black Dial Watch,104.21,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Black-Watch_2bfcdcfb2232ff61f6be4f389eb95f70_images.jpg,4,Black
54656,Fastrack Women White Dial Watch,128.69,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Black-Watch_a69d260073c2e968e4c358ca32c3c007_images.jpg,4,White
54657,Fastrack Women Black Dial Watch,127.73,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Black-Watch_e04881605ffa20b8d6592541bcff0f3f_images.jpg,4,Black
54658,Fastrack Women White Dial Watch,140.03,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Black-Watch_4dbf8f3174a81e3dc3e2696a18b5b5e2_images.jpg,4,White
54659,Fastrack Women Red Dial Watch,103.82,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Black-Watch_05fa05d471ea71e01a4b18a4d5f89dea_images.jpg,4,Red
54660,Fastrack Women White Dial  Watch,118.56,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Black-Watch_96855d83bbd311607b1c3a690b7b8d77_images.jpg,4,White
54661,Fastrack Women White Dial Watch,144.08,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Red-Watch_e7d3517544e7f7c11c01b7d89f0e8497_images.jpg,4,White
54669,Fastrack Women Silver-Toned Dial Watch NE6027SL01,143.79,http://assets.myntassets.com/v1/image/style/properties/54669/Fastrack-Women-Silver-Toned-Dial-Watch-NE6027SL01_1_79441d2e969527714202804b3445a253.jpg,4,Silver
54674,Fastrack Women Sliver Dial Watch,127.21,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Blue-Watch_e6462f06dcbf2547c775928d5f2c3f8a_images.jpg,4,Multicolor
54675,Fastrack Women Black Dial Watch,101,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-STEEL-CASE-LEATHER-STRAP-Green-Watches_e1a0cf39186d018b20de8b5cf1328deb_images.jpg,4,Black
54676,Fastrack Women Black Dial  Watch NB9735NL01,118.47,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Red-Watch_28aa8d44c9a7db9a43186dd5d8344a84_images.jpg,4,Black
54677,Fastrack Women Black Dial Watch NB9735NL02,120.31,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Black-Watch_02a54a2b28aa38615a3f59e2b306435b_images.jpg,4,Black
54678,Fastrack Women White Dial Watch NB9735SL02,123.07,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-STEEL-CASE-LEATHER-STRAP-Black-Watches_a911b5964a78b4c7778bd368e2a2355e_images.jpg,4,White
54679,Fastrack Women White Dial Watch,135.28,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Charcoal-Watch_25da3acaeebf9c50c1160b0ddcda1e7e_images.jpg,4,White
54804,Ivory Tag Checkered Out Blue Handbag,108.81,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Blue-Handbag_2c1cc66412b4f96422f5001184c169bb_images.jpg,2,Red
54805,Ivory Tag Plaided Medley Red Handbag,138.98,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Red-Handbag_821aa07267f0df3ab33fa7447db1445f_images.jpg,2,Red
54807,Ivory Tag Women Blue and Brown Floral Print Handbag,113.48,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Blue-and-Brown-Floral-Print-Handbag_a6684e2e7b6c3d44b931498b8aa3a853_images.jpg,2,Blue
54808,Ivory Tag Embellished Rose Brown Sling Bag,137.9,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Brown-Sling-Bag_dabc0f8850f1c7e561b8583ca2d07f88_images.jpg,2,Brown
54812,Ivory Tag Grey Fur Handbag,146,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Grey-Handbag_98187bbd9ebfed44f316f9631960bbd0_images.jpg,2,Grey
