id,stock_number,timestamp,size_id,product_type_id
36578,8,2024-05-15 19:02:23.467007+00,17,44813
36579,8,2024-05-15 19:02:23.467007+00,12,44814
36580,1,2024-05-15 19:02:23.467007+00,13,44814
36581,1,2024-05-15 19:02:23.467007+00,14,44814
36582,3,2024-05-15 19:02:23.467007+00,15,44814
36583,2,2024-05-15 19:02:23.467007+00,16,44814
36584,8,2024-05-15 19:02:23.467007+00,17,44814
36585,3,2024-05-15 19:02:23.467007+00,12,44815
36586,5,2024-05-15 19:02:23.467007+00,13,44815
36587,3,2024-05-15 19:02:23.467007+00,14,44815
36588,6,2024-05-15 19:02:23.467007+00,15,44815
36589,5,2024-05-15 19:02:23.467007+00,16,44815
36590,3,2024-05-15 19:02:23.467007+00,17,44815
36591,5,2024-05-15 19:02:23.467007+00,12,44816
36592,4,2024-05-15 19:02:23.467007+00,13,44816
36593,6,2024-05-15 19:02:23.467007+00,14,44816
36594,1,2024-05-15 19:02:23.467007+00,15,44816
36595,2,2024-05-15 19:02:23.467007+00,16,44816
36596,5,2024-05-15 19:02:23.467007+00,17,44816
36597,7,2024-05-15 19:02:23.467007+00,12,44945
36598,8,2024-05-15 19:02:23.467007+00,13,44945
36599,3,2024-05-15 19:02:23.467007+00,14,44945
36600,2,2024-05-15 19:02:23.467007+00,15,44945
36601,3,2024-05-15 19:02:23.467007+00,16,44945
36602,1,2024-05-15 19:02:23.467007+00,17,44945
36603,2,2024-05-15 19:02:23.467007+00,18,44978
36604,1,2024-05-15 19:02:23.467007+00,18,44982
36605,10,2024-05-15 19:02:23.467007+00,18,44983
36606,9,2024-05-15 19:02:23.467007+00,18,44984
36607,5,2024-05-15 19:02:23.467007+00,18,44985
36608,1,2024-05-15 19:02:23.467007+00,18,44986
36609,9,2024-05-15 19:02:23.467007+00,18,44989
36610,10,2024-05-15 19:02:23.467007+00,18,44990
36611,1,2024-05-15 19:02:23.467007+00,18,44991
36612,6,2024-05-15 19:02:23.467007+00,18,45021
36613,2,2024-05-15 19:02:23.467007+00,18,45022
36614,4,2024-05-15 19:02:23.467007+00,18,45023
36615,10,2024-05-15 19:02:23.467007+00,18,45024
36616,4,2024-05-15 19:02:23.467007+00,18,45025
36617,10,2024-05-15 19:02:23.467007+00,18,45026
36618,10,2024-05-15 19:02:23.467007+00,18,45044
36619,10,2024-05-15 19:02:23.467007+00,18,45045
36620,10,2024-05-15 19:02:23.467007+00,18,45122
36621,10,2024-05-15 19:02:23.467007+00,18,45123
36622,4,2024-05-15 19:02:23.467007+00,18,45126
36623,7,2024-05-15 19:02:23.467007+00,18,45135
36624,7,2024-05-15 19:02:23.467007+00,18,45136
36625,2,2024-05-15 19:02:23.467007+00,18,45137
36626,3,2024-05-15 19:02:23.467007+00,18,45144
36627,5,2024-05-15 19:02:23.467007+00,18,45166
36628,10,2024-05-15 19:02:23.467007+00,18,45167
36629,7,2024-05-15 19:02:23.467007+00,18,45178
36630,1,2024-05-15 19:02:23.467007+00,18,45179
36631,10,2024-05-15 19:02:23.467007+00,18,45186
36632,2,2024-05-15 19:02:23.467007+00,18,45187
36633,2,2024-05-15 19:02:23.467007+00,18,45188
36634,2,2024-05-15 19:02:23.467007+00,18,45189
36635,4,2024-05-15 19:02:23.467007+00,18,45190
36636,8,2024-05-15 19:02:23.467007+00,18,45193
36637,9,2024-05-15 19:02:23.467007+00,18,45194
36638,1,2024-05-15 19:02:23.467007+00,18,45195
36639,8,2024-05-15 19:02:23.467007+00,18,45196
36640,3,2024-05-15 19:02:23.467007+00,18,45197
36641,3,2024-05-15 19:02:23.467007+00,18,45198
36642,9,2024-05-15 19:02:23.467007+00,18,45199
36643,8,2024-05-15 19:02:23.467007+00,18,45200
36644,1,2024-05-15 19:02:23.467007+00,18,45204
36645,2,2024-05-15 19:02:23.467007+00,18,45205
36646,6,2024-05-15 19:02:23.467007+00,18,45206
36647,8,2024-05-15 19:02:23.467007+00,18,45207
36648,1,2024-05-15 19:02:23.467007+00,18,45208
36649,6,2024-05-15 19:02:23.467007+00,18,45209
36650,7,2024-05-15 19:02:23.467007+00,18,45210
36651,1,2024-05-15 19:02:23.467007+00,18,45211
36652,7,2024-05-15 19:02:23.467007+00,18,45212
36653,9,2024-05-15 19:02:23.467007+00,18,45213
36654,2,2024-05-15 19:02:23.467007+00,18,45214
36655,4,2024-05-15 19:02:23.467007+00,18,45215
36656,10,2024-05-15 19:02:23.467007+00,18,45216
36657,1,2024-05-15 19:02:23.467007+00,18,45217
36658,5,2024-05-15 19:02:23.467007+00,18,45218
36659,7,2024-05-15 19:02:23.467007+00,18,45219
36660,6,2024-05-15 19:02:23.467007+00,18,45220
36661,4,2024-05-15 19:02:23.467007+00,18,45226
36662,8,2024-05-15 19:02:23.467007+00,18,45239
36663,7,2024-05-15 19:02:23.467007+00,18,45240
36664,5,2024-05-15 19:02:23.467007+00,18,45242
36665,4,2024-05-15 19:02:23.467007+00,18,45243
36666,8,2024-05-15 19:02:23.467007+00,18,45288
36667,9,2024-05-15 19:02:23.467007+00,18,45289
36668,5,2024-05-15 19:02:23.467007+00,18,45290
36669,9,2024-05-15 19:02:23.467007+00,18,45291
36670,2,2024-05-15 19:02:23.467007+00,18,45292
36671,8,2024-05-15 19:02:23.467007+00,18,45293
36672,10,2024-05-15 19:02:23.467007+00,18,45294
36673,6,2024-05-15 19:02:23.467007+00,18,45295
36674,8,2024-05-15 19:02:23.467007+00,18,45296
36675,6,2024-05-15 19:02:23.467007+00,18,45297
36676,5,2024-05-15 19:02:23.467007+00,18,45298
36677,5,2024-05-15 19:02:23.467007+00,18,45299
36678,1,2024-05-15 19:02:23.467007+00,1,45319
36679,5,2024-05-15 19:02:23.467007+00,2,45319
36680,1,2024-05-15 19:02:23.467007+00,3,45319
36681,7,2024-05-15 19:02:23.467007+00,4,45319
36682,9,2024-05-15 19:02:23.467007+00,5,45319
36683,4,2024-05-15 19:02:23.467007+00,6,45319
36684,7,2024-05-15 19:02:23.467007+00,7,45319
36685,8,2024-05-15 19:02:23.467007+00,8,45319
36686,9,2024-05-15 19:02:23.467007+00,9,45319
36687,7,2024-05-15 19:02:23.467007+00,10,45319
36688,1,2024-05-15 19:02:23.467007+00,11,45319
36689,4,2024-05-15 19:02:23.467007+00,1,45320
36690,6,2024-05-15 19:02:23.467007+00,2,45320
36691,5,2024-05-15 19:02:23.467007+00,3,45320
36692,8,2024-05-15 19:02:23.467007+00,4,45320
36693,1,2024-05-15 19:02:23.467007+00,5,45320
36694,8,2024-05-15 19:02:23.467007+00,6,45320
36695,3,2024-05-15 19:02:23.467007+00,7,45320
36696,6,2024-05-15 19:02:23.467007+00,8,45320
36697,4,2024-05-15 19:02:23.467007+00,9,45320
36698,7,2024-05-15 19:02:23.467007+00,10,45320
36699,4,2024-05-15 19:02:23.467007+00,11,45320
36700,10,2024-05-15 19:02:23.467007+00,1,45321
36701,7,2024-05-15 19:02:23.467007+00,2,45321
36702,4,2024-05-15 19:02:23.467007+00,3,45321
36703,8,2024-05-15 19:02:23.467007+00,4,45321
36704,10,2024-05-15 19:02:23.467007+00,5,45321
36705,5,2024-05-15 19:02:23.467007+00,6,45321
36706,7,2024-05-15 19:02:23.467007+00,7,45321
36707,6,2024-05-15 19:02:23.467007+00,8,45321
36708,1,2024-05-15 19:02:23.467007+00,9,45321
36709,9,2024-05-15 19:02:23.467007+00,10,45321
36710,8,2024-05-15 19:02:23.467007+00,11,45321
36711,4,2024-05-15 19:02:23.467007+00,1,45322
36712,5,2024-05-15 19:02:23.467007+00,2,45322
36713,10,2024-05-15 19:02:23.467007+00,3,45322
36714,1,2024-05-15 19:02:23.467007+00,4,45322
36715,3,2024-05-15 19:02:23.467007+00,5,45322
36716,7,2024-05-15 19:02:23.467007+00,6,45322
36717,3,2024-05-15 19:02:23.467007+00,7,45322
36718,10,2024-05-15 19:02:23.467007+00,8,45322
36719,5,2024-05-15 19:02:23.467007+00,9,45322
36720,3,2024-05-15 19:02:23.467007+00,10,45322
36721,1,2024-05-15 19:02:23.467007+00,11,45322
36722,4,2024-05-15 19:02:23.467007+00,1,45323
36723,7,2024-05-15 19:02:23.467007+00,2,45323
36724,10,2024-05-15 19:02:23.467007+00,3,45323
36725,10,2024-05-15 19:02:23.467007+00,4,45323
36726,5,2024-05-15 19:02:23.467007+00,5,45323
36727,4,2024-05-15 19:02:23.467007+00,6,45323
36728,2,2024-05-15 19:02:23.467007+00,7,45323
36729,3,2024-05-15 19:02:23.467007+00,8,45323
36730,2,2024-05-15 19:02:23.467007+00,9,45323
36731,1,2024-05-15 19:02:23.467007+00,10,45323
36732,4,2024-05-15 19:02:23.467007+00,11,45323
36733,8,2024-05-15 19:02:23.467007+00,1,45324
36734,8,2024-05-15 19:02:23.467007+00,2,45324
36735,9,2024-05-15 19:02:23.467007+00,3,45324
36736,2,2024-05-15 19:02:23.467007+00,4,45324
36737,1,2024-05-15 19:02:23.467007+00,5,45324
36738,4,2024-05-15 19:02:23.467007+00,6,45324
36739,9,2024-05-15 19:02:23.467007+00,7,45324
36740,4,2024-05-15 19:02:23.467007+00,8,45324
36741,7,2024-05-15 19:02:23.467007+00,9,45324
36742,8,2024-05-15 19:02:23.467007+00,10,45324
36743,6,2024-05-15 19:02:23.467007+00,11,45324
36744,7,2024-05-15 19:02:23.467007+00,1,45325
36745,5,2024-05-15 19:02:23.467007+00,2,45325
36746,1,2024-05-15 19:02:23.467007+00,3,45325
36747,6,2024-05-15 19:02:23.467007+00,4,45325
36748,4,2024-05-15 19:02:23.467007+00,5,45325
36749,10,2024-05-15 19:02:23.467007+00,6,45325
36750,2,2024-05-15 19:02:23.467007+00,7,45325
36751,1,2024-05-15 19:02:23.467007+00,8,45325
36752,6,2024-05-15 19:02:23.467007+00,9,45325
36753,2,2024-05-15 19:02:23.467007+00,10,45325
36754,1,2024-05-15 19:02:23.467007+00,11,45325
36755,5,2024-05-15 19:02:23.467007+00,1,45326
36756,3,2024-05-15 19:02:23.467007+00,2,45326
36757,9,2024-05-15 19:02:23.467007+00,3,45326
36758,9,2024-05-15 19:02:23.467007+00,4,45326
36759,3,2024-05-15 19:02:23.467007+00,5,45326
36760,7,2024-05-15 19:02:23.467007+00,6,45326
36761,7,2024-05-15 19:02:23.467007+00,7,45326
36762,5,2024-05-15 19:02:23.467007+00,8,45326
36763,7,2024-05-15 19:02:23.467007+00,9,45326
36764,2,2024-05-15 19:02:23.467007+00,10,45326
36765,6,2024-05-15 19:02:23.467007+00,11,45326
36766,5,2024-05-15 19:02:23.467007+00,1,45327
36767,5,2024-05-15 19:02:23.467007+00,2,45327
36768,2,2024-05-15 19:02:23.467007+00,3,45327
36769,3,2024-05-15 19:02:23.467007+00,4,45327
36770,6,2024-05-15 19:02:23.467007+00,5,45327
36771,8,2024-05-15 19:02:23.467007+00,6,45327
36772,7,2024-05-15 19:02:23.467007+00,7,45327
36773,7,2024-05-15 19:02:23.467007+00,8,45327
36774,7,2024-05-15 19:02:23.467007+00,9,45327
36775,3,2024-05-15 19:02:23.467007+00,10,45327
36776,6,2024-05-15 19:02:23.467007+00,11,45327
36777,7,2024-05-15 19:02:23.467007+00,1,45328
36778,5,2024-05-15 19:02:23.467007+00,2,45328
36779,6,2024-05-15 19:02:23.467007+00,3,45328
36780,4,2024-05-15 19:02:23.467007+00,4,45328
36781,6,2024-05-15 19:02:23.467007+00,5,45328
36782,4,2024-05-15 19:02:23.467007+00,6,45328
36783,10,2024-05-15 19:02:23.467007+00,7,45328
36784,8,2024-05-15 19:02:23.467007+00,8,45328
36785,1,2024-05-15 19:02:23.467007+00,9,45328
36786,7,2024-05-15 19:02:23.467007+00,10,45328
36787,4,2024-05-15 19:02:23.467007+00,11,45328
36788,4,2024-05-15 19:02:23.467007+00,1,45329
36789,10,2024-05-15 19:02:23.467007+00,2,45329
36790,3,2024-05-15 19:02:23.467007+00,3,45329
36791,6,2024-05-15 19:02:23.467007+00,4,45329
36792,10,2024-05-15 19:02:23.467007+00,5,45329
36793,3,2024-05-15 19:02:23.467007+00,6,45329
36794,10,2024-05-15 19:02:23.467007+00,7,45329
36795,2,2024-05-15 19:02:23.467007+00,8,45329
36796,9,2024-05-15 19:02:23.467007+00,9,45329
36797,2,2024-05-15 19:02:23.467007+00,10,45329
36798,7,2024-05-15 19:02:23.467007+00,11,45329
36799,5,2024-05-15 19:02:23.467007+00,1,45330
36800,9,2024-05-15 19:02:23.467007+00,2,45330
36801,2,2024-05-15 19:02:23.467007+00,3,45330
36802,5,2024-05-15 19:02:23.467007+00,4,45330
36803,7,2024-05-15 19:02:23.467007+00,5,45330
36804,5,2024-05-15 19:02:23.467007+00,6,45330
36805,8,2024-05-15 19:02:23.467007+00,7,45330
36806,8,2024-05-15 19:02:23.467007+00,8,45330
36807,9,2024-05-15 19:02:23.467007+00,9,45330
36808,5,2024-05-15 19:02:23.467007+00,10,45330
36809,10,2024-05-15 19:02:23.467007+00,11,45330
36810,2,2024-05-15 19:02:23.467007+00,1,45331
36811,4,2024-05-15 19:02:23.467007+00,2,45331
36812,9,2024-05-15 19:02:23.467007+00,3,45331
36813,4,2024-05-15 19:02:23.467007+00,4,45331
36814,10,2024-05-15 19:02:23.467007+00,5,45331
36815,7,2024-05-15 19:02:23.467007+00,6,45331
36816,9,2024-05-15 19:02:23.467007+00,7,45331
36817,6,2024-05-15 19:02:23.467007+00,8,45331
36818,7,2024-05-15 19:02:23.467007+00,9,45331
36819,9,2024-05-15 19:02:23.467007+00,10,45331
36820,1,2024-05-15 19:02:23.467007+00,11,45331
36821,2,2024-05-15 19:02:23.467007+00,1,45332
36822,3,2024-05-15 19:02:23.467007+00,2,45332
36823,7,2024-05-15 19:02:23.467007+00,3,45332
36824,8,2024-05-15 19:02:23.467007+00,4,45332
36825,2,2024-05-15 19:02:23.467007+00,5,45332
36826,3,2024-05-15 19:02:23.467007+00,6,45332
36827,6,2024-05-15 19:02:23.467007+00,7,45332
36828,10,2024-05-15 19:02:23.467007+00,8,45332
36829,3,2024-05-15 19:02:23.467007+00,9,45332
36830,4,2024-05-15 19:02:23.467007+00,10,45332
36831,8,2024-05-15 19:02:23.467007+00,11,45332
36832,5,2024-05-15 19:02:23.467007+00,1,45333
36833,6,2024-05-15 19:02:23.467007+00,2,45333
36834,9,2024-05-15 19:02:23.467007+00,3,45333
36835,1,2024-05-15 19:02:23.467007+00,4,45333
36836,7,2024-05-15 19:02:23.467007+00,5,45333
36837,9,2024-05-15 19:02:23.467007+00,6,45333
36838,10,2024-05-15 19:02:23.467007+00,7,45333
36839,2,2024-05-15 19:02:23.467007+00,8,45333
36840,1,2024-05-15 19:02:23.467007+00,9,45333
36841,7,2024-05-15 19:02:23.467007+00,10,45333
36842,2,2024-05-15 19:02:23.467007+00,11,45333
36843,2,2024-05-15 19:02:23.467007+00,1,45334
36844,3,2024-05-15 19:02:23.467007+00,2,45334
36845,8,2024-05-15 19:02:23.467007+00,3,45334
36846,3,2024-05-15 19:02:23.467007+00,4,45334
36847,9,2024-05-15 19:02:23.467007+00,5,45334
36848,3,2024-05-15 19:02:23.467007+00,6,45334
36849,3,2024-05-15 19:02:23.467007+00,7,45334
36850,9,2024-05-15 19:02:23.467007+00,8,45334
36851,3,2024-05-15 19:02:23.467007+00,9,45334
36852,1,2024-05-15 19:02:23.467007+00,10,45334
36853,3,2024-05-15 19:02:23.467007+00,11,45334
36854,3,2024-05-15 19:02:23.467007+00,1,45335
36855,1,2024-05-15 19:02:23.467007+00,2,45335
36856,9,2024-05-15 19:02:23.467007+00,3,45335
36857,5,2024-05-15 19:02:23.467007+00,4,45335
36858,1,2024-05-15 19:02:23.467007+00,5,45335
36859,2,2024-05-15 19:02:23.467007+00,6,45335
36860,8,2024-05-15 19:02:23.467007+00,7,45335
36861,7,2024-05-15 19:02:23.467007+00,8,45335
36862,8,2024-05-15 19:02:23.467007+00,9,45335
36863,10,2024-05-15 19:02:23.467007+00,10,45335
36864,10,2024-05-15 19:02:23.467007+00,11,45335
36865,5,2024-05-15 19:02:23.467007+00,1,45336
36866,8,2024-05-15 19:02:23.467007+00,2,45336
36867,3,2024-05-15 19:02:23.467007+00,3,45336
36868,9,2024-05-15 19:02:23.467007+00,4,45336
36869,10,2024-05-15 19:02:23.467007+00,5,45336
36870,10,2024-05-15 19:02:23.467007+00,6,45336
36871,9,2024-05-15 19:02:23.467007+00,7,45336
36872,9,2024-05-15 19:02:23.467007+00,8,45336
36873,7,2024-05-15 19:02:23.467007+00,9,45336
36874,3,2024-05-15 19:02:23.467007+00,10,45336
36875,5,2024-05-15 19:02:23.467007+00,11,45336
36876,3,2024-05-15 19:02:23.467007+00,1,45337
36877,10,2024-05-15 19:02:23.467007+00,2,45337
36878,9,2024-05-15 19:02:23.467007+00,3,45337
36879,6,2024-05-15 19:02:23.467007+00,4,45337
36880,4,2024-05-15 19:02:23.467007+00,5,45337
36881,8,2024-05-15 19:02:23.467007+00,6,45337
36882,7,2024-05-15 19:02:23.467007+00,7,45337
36883,4,2024-05-15 19:02:23.467007+00,8,45337
36884,6,2024-05-15 19:02:23.467007+00,9,45337
36885,8,2024-05-15 19:02:23.467007+00,10,45337
36886,3,2024-05-15 19:02:23.467007+00,11,45337
36887,3,2024-05-15 19:02:23.467007+00,1,45338
36888,3,2024-05-15 19:02:23.467007+00,2,45338
36889,10,2024-05-15 19:02:23.467007+00,3,45338
36890,2,2024-05-15 19:02:23.467007+00,4,45338
36891,9,2024-05-15 19:02:23.467007+00,5,45338
36892,6,2024-05-15 19:02:23.467007+00,6,45338
36893,5,2024-05-15 19:02:23.467007+00,7,45338
36894,10,2024-05-15 19:02:23.467007+00,8,45338
36895,4,2024-05-15 19:02:23.467007+00,9,45338
36896,2,2024-05-15 19:02:23.467007+00,10,45338
36897,1,2024-05-15 19:02:23.467007+00,11,45338
36898,4,2024-05-15 19:02:23.467007+00,1,45339
36899,9,2024-05-15 19:02:23.467007+00,2,45339
36900,9,2024-05-15 19:02:23.467007+00,3,45339
36901,7,2024-05-15 19:02:23.467007+00,4,45339
36902,1,2024-05-15 19:02:23.467007+00,5,45339
36903,10,2024-05-15 19:02:23.467007+00,6,45339
36904,2,2024-05-15 19:02:23.467007+00,7,45339
36905,5,2024-05-15 19:02:23.467007+00,8,45339
36906,2,2024-05-15 19:02:23.467007+00,9,45339
36907,10,2024-05-15 19:02:23.467007+00,10,45339
36908,8,2024-05-15 19:02:23.467007+00,11,45339
36909,3,2024-05-15 19:02:23.467007+00,1,45340
36910,1,2024-05-15 19:02:23.467007+00,2,45340
36911,9,2024-05-15 19:02:23.467007+00,3,45340
36912,10,2024-05-15 19:02:23.467007+00,4,45340
36913,4,2024-05-15 19:02:23.467007+00,5,45340
36914,4,2024-05-15 19:02:23.467007+00,6,45340
36915,4,2024-05-15 19:02:23.467007+00,7,45340
36916,3,2024-05-15 19:02:23.467007+00,8,45340
36917,3,2024-05-15 19:02:23.467007+00,9,45340
36918,9,2024-05-15 19:02:23.467007+00,10,45340
36919,3,2024-05-15 19:02:23.467007+00,11,45340
36920,1,2024-05-15 19:02:23.467007+00,1,45341
36921,2,2024-05-15 19:02:23.467007+00,2,45341
36922,5,2024-05-15 19:02:23.467007+00,3,45341
36923,4,2024-05-15 19:02:23.467007+00,4,45341
36924,6,2024-05-15 19:02:23.467007+00,5,45341
36925,9,2024-05-15 19:02:23.467007+00,6,45341
36926,3,2024-05-15 19:02:23.467007+00,7,45341
36927,10,2024-05-15 19:02:23.467007+00,8,45341
36928,9,2024-05-15 19:02:23.467007+00,9,45341
36929,1,2024-05-15 19:02:23.467007+00,10,45341
36930,7,2024-05-15 19:02:23.467007+00,11,45341
36931,7,2024-05-15 19:02:23.467007+00,1,45342
36932,1,2024-05-15 19:02:23.467007+00,2,45342
36933,9,2024-05-15 19:02:23.467007+00,3,45342
36934,3,2024-05-15 19:02:23.467007+00,4,45342
36935,5,2024-05-15 19:02:23.467007+00,5,45342
36936,2,2024-05-15 19:02:23.467007+00,6,45342
36937,2,2024-05-15 19:02:23.467007+00,7,45342
36938,4,2024-05-15 19:02:23.467007+00,8,45342
36939,3,2024-05-15 19:02:23.467007+00,9,45342
36940,2,2024-05-15 19:02:23.467007+00,10,45342
36941,1,2024-05-15 19:02:23.467007+00,11,45342
36942,5,2024-05-15 19:02:23.467007+00,1,45343
36943,6,2024-05-15 19:02:23.467007+00,2,45343
36944,6,2024-05-15 19:02:23.467007+00,3,45343
36945,10,2024-05-15 19:02:23.467007+00,4,45343
36946,4,2024-05-15 19:02:23.467007+00,5,45343
36947,5,2024-05-15 19:02:23.467007+00,6,45343
36948,2,2024-05-15 19:02:23.467007+00,7,45343
36949,2,2024-05-15 19:02:23.467007+00,8,45343
36950,9,2024-05-15 19:02:23.467007+00,9,45343
36951,1,2024-05-15 19:02:23.467007+00,10,45343
36952,3,2024-05-15 19:02:23.467007+00,11,45343
36953,5,2024-05-15 19:02:23.467007+00,1,45344
36954,3,2024-05-15 19:02:23.467007+00,2,45344
36955,3,2024-05-15 19:02:23.467007+00,3,45344
36956,4,2024-05-15 19:02:23.467007+00,4,45344
36957,6,2024-05-15 19:02:23.467007+00,5,45344
36958,2,2024-05-15 19:02:23.467007+00,6,45344
36959,10,2024-05-15 19:02:23.467007+00,7,45344
36960,6,2024-05-15 19:02:23.467007+00,8,45344
36961,4,2024-05-15 19:02:23.467007+00,9,45344
36962,8,2024-05-15 19:02:23.467007+00,10,45344
36963,1,2024-05-15 19:02:23.467007+00,11,45344
36964,4,2024-05-15 19:02:23.467007+00,1,45345
36965,1,2024-05-15 19:02:23.467007+00,2,45345
36966,3,2024-05-15 19:02:23.467007+00,3,45345
36967,10,2024-05-15 19:02:23.467007+00,4,45345
36968,5,2024-05-15 19:02:23.467007+00,5,45345
36969,2,2024-05-15 19:02:23.467007+00,6,45345
36970,6,2024-05-15 19:02:23.467007+00,7,45345
36971,3,2024-05-15 19:02:23.467007+00,8,45345
36972,10,2024-05-15 19:02:23.467007+00,9,45345
36973,1,2024-05-15 19:02:23.467007+00,10,45345
36974,10,2024-05-15 19:02:23.467007+00,11,45345
36975,2,2024-05-15 19:02:23.467007+00,1,45346
36976,8,2024-05-15 19:02:23.467007+00,2,45346
36977,10,2024-05-15 19:02:23.467007+00,3,45346
36978,8,2024-05-15 19:02:23.467007+00,4,45346
36979,2,2024-05-15 19:02:23.467007+00,5,45346
36980,7,2024-05-15 19:02:23.467007+00,6,45346
36981,1,2024-05-15 19:02:23.467007+00,7,45346
36982,10,2024-05-15 19:02:23.467007+00,8,45346
36983,10,2024-05-15 19:02:23.467007+00,9,45346
36984,4,2024-05-15 19:02:23.467007+00,10,45346
36985,1,2024-05-15 19:02:23.467007+00,11,45346
36986,1,2024-05-15 19:02:23.467007+00,1,45347
36987,1,2024-05-15 19:02:23.467007+00,2,45347
36988,7,2024-05-15 19:02:23.467007+00,3,45347
36989,5,2024-05-15 19:02:23.467007+00,4,45347
36990,5,2024-05-15 19:02:23.467007+00,5,45347
36991,8,2024-05-15 19:02:23.467007+00,6,45347
36992,7,2024-05-15 19:02:23.467007+00,7,45347
36993,1,2024-05-15 19:02:23.467007+00,8,45347
36994,8,2024-05-15 19:02:23.467007+00,9,45347
36995,3,2024-05-15 19:02:23.467007+00,10,45347
36996,9,2024-05-15 19:02:23.467007+00,11,45347
36997,8,2024-05-15 19:02:23.467007+00,1,45348
36998,9,2024-05-15 19:02:23.467007+00,2,45348
36999,1,2024-05-15 19:02:23.467007+00,3,45348
37000,9,2024-05-15 19:02:23.467007+00,4,45348
37001,4,2024-05-15 19:02:23.467007+00,5,45348
37002,1,2024-05-15 19:02:23.467007+00,6,45348
37003,1,2024-05-15 19:02:23.467007+00,7,45348
37004,7,2024-05-15 19:02:23.467007+00,8,45348
37005,2,2024-05-15 19:02:23.467007+00,9,45348
37006,7,2024-05-15 19:02:23.467007+00,10,45348
37007,8,2024-05-15 19:02:23.467007+00,11,45348
37008,9,2024-05-15 19:02:23.467007+00,1,45349
37009,7,2024-05-15 19:02:23.467007+00,2,45349
37010,7,2024-05-15 19:02:23.467007+00,3,45349
37011,6,2024-05-15 19:02:23.467007+00,4,45349
37012,2,2024-05-15 19:02:23.467007+00,5,45349
37013,2,2024-05-15 19:02:23.467007+00,6,45349
37014,9,2024-05-15 19:02:23.467007+00,7,45349
37015,2,2024-05-15 19:02:23.467007+00,8,45349
37016,5,2024-05-15 19:02:23.467007+00,9,45349
37017,6,2024-05-15 19:02:23.467007+00,10,45349
37018,8,2024-05-15 19:02:23.467007+00,11,45349
37019,1,2024-05-15 19:02:23.467007+00,1,45350
37020,2,2024-05-15 19:02:23.467007+00,2,45350
37021,10,2024-05-15 19:02:23.467007+00,3,45350
37022,9,2024-05-15 19:02:23.467007+00,4,45350
37023,8,2024-05-15 19:02:23.467007+00,5,45350
37024,9,2024-05-15 19:02:23.467007+00,6,45350
37025,4,2024-05-15 19:02:23.467007+00,7,45350
37026,6,2024-05-15 19:02:23.467007+00,8,45350
37027,5,2024-05-15 19:02:23.467007+00,9,45350
37028,4,2024-05-15 19:02:23.467007+00,10,45350
37029,1,2024-05-15 19:02:23.467007+00,11,45350
37030,7,2024-05-15 19:02:23.467007+00,1,45351
37031,4,2024-05-15 19:02:23.467007+00,2,45351
37032,9,2024-05-15 19:02:23.467007+00,3,45351
37033,2,2024-05-15 19:02:23.467007+00,4,45351
37034,5,2024-05-15 19:02:23.467007+00,5,45351
37035,8,2024-05-15 19:02:23.467007+00,6,45351
37036,10,2024-05-15 19:02:23.467007+00,7,45351
37037,4,2024-05-15 19:02:23.467007+00,8,45351
37038,4,2024-05-15 19:02:23.467007+00,9,45351
37039,9,2024-05-15 19:02:23.467007+00,10,45351
37040,4,2024-05-15 19:02:23.467007+00,11,45351
37041,10,2024-05-15 19:02:23.467007+00,1,45352
37042,2,2024-05-15 19:02:23.467007+00,2,45352
37043,3,2024-05-15 19:02:23.467007+00,3,45352
37044,6,2024-05-15 19:02:23.467007+00,4,45352
37045,9,2024-05-15 19:02:23.467007+00,5,45352
37046,4,2024-05-15 19:02:23.467007+00,6,45352
37047,5,2024-05-15 19:02:23.467007+00,7,45352
37048,9,2024-05-15 19:02:23.467007+00,8,45352
37049,8,2024-05-15 19:02:23.467007+00,9,45352
37050,9,2024-05-15 19:02:23.467007+00,10,45352
37051,2,2024-05-15 19:02:23.467007+00,11,45352
37052,9,2024-05-15 19:02:23.467007+00,1,45353
37053,3,2024-05-15 19:02:23.467007+00,2,45353
37054,8,2024-05-15 19:02:23.467007+00,3,45353
37055,3,2024-05-15 19:02:23.467007+00,4,45353
37056,3,2024-05-15 19:02:23.467007+00,5,45353
37057,8,2024-05-15 19:02:23.467007+00,6,45353
37058,3,2024-05-15 19:02:23.467007+00,7,45353
37059,6,2024-05-15 19:02:23.467007+00,8,45353
37060,5,2024-05-15 19:02:23.467007+00,9,45353
37061,5,2024-05-15 19:02:23.467007+00,10,45353
37062,3,2024-05-15 19:02:23.467007+00,11,45353
37063,5,2024-05-15 19:02:23.467007+00,1,45354
37064,5,2024-05-15 19:02:23.467007+00,2,45354
37065,8,2024-05-15 19:02:23.467007+00,3,45354
37066,3,2024-05-15 19:02:23.467007+00,4,45354
37067,10,2024-05-15 19:02:23.467007+00,5,45354
37068,10,2024-05-15 19:02:23.467007+00,6,45354
37069,4,2024-05-15 19:02:23.467007+00,7,45354
37070,8,2024-05-15 19:02:23.467007+00,8,45354
37071,6,2024-05-15 19:02:23.467007+00,9,45354
37072,4,2024-05-15 19:02:23.467007+00,10,45354
37073,6,2024-05-15 19:02:23.467007+00,11,45354
37074,3,2024-05-15 19:02:23.467007+00,1,45355
37075,10,2024-05-15 19:02:23.467007+00,2,45355
37076,2,2024-05-15 19:02:23.467007+00,3,45355
